time,Displacement full,Displacement GI,Displacement CB
0.22460000000000002,-0.0015880900419850455,-0.0040627894263805964,-0.0012309127581629138
0.2247,-0.0015926912626019823,-0.004057996921115374,-0.0012339164561010274
0.2248,-0.0015972958831561121,-0.004053142079697438,-0.0012369799997379038
0.22490000000000002,-0.0016019056417775819,-0.0040482258468027615,-0.001240104892509522
0.225,-0.001606522276582362,-0.004043249170340413,-0.0012432926317304431
0.22510000000000002,-0.0016111475251175816,-0.004038213001383666,-0.0012465447083038763
0.2252,-0.0016157831238079753,-0.004033118294100921,-0.0012498626064323755
0.2253,-0.0016204308074036476,-0.004027966005686438,-0.0012532478033292248
0.22540000000000002,-0.001625092308429349,-0.004022757096290885,-0.001256701768930562
0.2255,-0.0016297693566354658,-0.00401749252895171,-0.0012602259656082921
0.22560000000000002,-0.0016344636784509181,-0.004012173269523339,-0.0012638218478838474
0.2257,-0.0016391769964381648,-0.004006800286607207,-0.0012674908621428428
0.2258,-0.0016439110287505096,-0.004001374551481622,-0.0012712344463506797
0.22590000000000002,-0.0016486674885919015,-0.003995897038031474,-0.0012750540297691516
0.226,-0.0016534480836794228,-0.003990368722677791,-0.001278951032674104
0.22610000000000002,-0.001658254515708657,-0.003984790584307144,-0.001282926866074198
0.2262,-0.0016630884798221248,-0.003979163604200907,-0.001286982931430832
0.2263,-0.0016679516640809764,-0.003973488765964388,-0.001291120620379272
0.22640000000000002,-0.0016728457489401276,-0.0039677670554558115,-0.001295341314451043
0.2265,-0.001677772406727024,-0.003961999460715185,-0.0012996463847976317
0.22660000000000002,-0.0016827333011242137,-0.003956186971893034,-0.001304037191915552
0.2267,-0.0016877300866559159,-0.0039503305811790295,-0.0013085150853728259
0.2268,-0.0016927644081787567,-0.003944431282730481,-0.0013130814035369278
0.22690000000000002,-0.0016978379003768542,-0.003938490072600747,-0.0013177374733042463
0.227,-0.0017029521872614264,-0.00393250794866752,-0.001322484609831109
0.22710000000000002,-0.0017081088816750932,-0.003926485910561028,-0.0013273241162664268
0.2272,-0.0017133095848010447,-0.003920424959592131,-0.0013322572834860017
0.2273,-0.001718555885677242,-0.00391432609868034,-0.0013372853898285524
0.22740000000000002,-0.001723849360715817,-0.0039081903322817435,-0.001342409700833503
0.2275,-0.0017291915732278351,-0.0039020186663168616,-0.0013476314689805876
0.22760000000000002,-0.0017345840729535782,-0.003895812108098422,-0.0013529519334313188
0.2277,-0.0017400283955985082,-0.003889571666259071,-0.0013583723197723653
0.2278,-0.001745526062375066,-0.0038832983506790217,-0.0013638938397608931
0.22790000000000002,-0.0017510785795504565,-0.0038769931724136424,-0.0013695176910719124
0.228,-0.0017566874380005716,-0.003870657143620992,-0.0013752450570476819
0.2281,-0.0017623541127701938,-0.0038642912774893077,-0.0013810771064492165
0.22820000000000001,-0.001768080062639629,-0.003857896588164449,-0.0013870149932099444
0.2283,-0.0017738667296979035,-0.003851474090677305,-0.0013930598561915622
0.22840000000000002,-0.0017797155389226687,-0.00384502480087117,-0.001399212818942134
0.2285,-0.0017856278977669417,-0.0038385497353290855,-0.0014054749894564793
0.2286,-0.001791605195752816,-0.003832049911301167,-0.0014118474599388957
0.22870000000000001,-0.0017976488040722714,-0.003825526346631908,-0.0014183313065682646
0.2288,-0.0018037600751952048,-0.003818980059687474,-0.0014249275892655796
0.22890000000000002,-0.0018099403424848052,-0.0038124120692829867,-0.0014316373514639466
0.229,-0.0018161909198203883,-0.0038058233946098078,-0.0014384616198810979
0.2291,-0.0018225131012278096,-0.003799215055162824,-0.0014454014042944636
0.22920000000000001,-0.0018289081605175612,-0.0037925880706677394,-0.0014524576973188453
0.2293,-0.0018353773509306654,-0.0037859434610083825,-0.0014596314741867325
0.22940000000000002,-0.0018419219047924632,-0.0037792822461540274,-0.001466923692531307
0.2295,-0.0018485430331744044,-0.0037726054460867423,-0.0014743352921721754
0.2296,-0.00185524192556393,-0.003765914080728762,-0.0014818671949038712
0.22970000000000002,-0.0018620197495425443,-0.003759209169869895,-0.0014895203042871697
0.2298,-0.0018688776504721624,-0.003752491733094966,-0.001497295505443253
0.22990000000000002,-0.0018758167511898239,-0.0037457627897113065,-0.001505193664850769
0.23,-0.001882838151710848,-0.003739023358676287,-0.0015132156301458208
0.2301,-0.0018899429289405147,-0.003732274458524908,-0.0015213622299249281
0.23020000000000002,-0.0018971321363943413,-0.003725517107297443,-0.0015296342735509987
0.2303,-0.001904406803927028,-0.003718752322467149,-0.0015380325509623469
0.23040000000000002,-0.0019117679374701382,-0.003711981120868044,-0.0015465578324847992
0.2305,-0.0019192165187785762,-0.003705204518622755,-0.0015552108686469218
0.2306,-0.0019267535051859222,-0.003698423531070449,-0.0015639923899984079
0.23070000000000002,-0.0019343798293686792,-0.0036916391726948394,-0.0015729031069316622
0.2308,-0.001942096399119483,-0.003684852457052287,-0.0015819437095066149
0.23090000000000002,-0.0019499040971293236,-0.0036780643966999906,-0.0015911148672788044
0.231,-0.00195780378077882,-0.0036712760031242775,-0.001600417229130759
0.2311,-0.0019657962819385902,-0.0036644882866689933,-0.0016098514231067153
0.23120000000000002,-0.001973882406778752,-0.003657702256464002,-0.0016194180562507032
0.2313,-0.001982062935587581,-0.0036509189203537988,-0.0016291177144480344
0.23140000000000002,-0.001990338622599366,-0.003644139284826239,-0.0016389509622702233
0.2315,-0.0019987101958314725,-0.0036373643549413907,-0.0016489183428233724
0.2316,-0.002007178356930641,-0.0036305951342605128,-0.0016590203776000556
0.23170000000000002,-0.002015743781028539,-0.0036238326247751687,-0.0016692575663347265
0.2318,-0.002024407116606575,-0.003617077826836473,-0.0016796303868626852
0.23190000000000002,-0.002033168985369982,-0.0036103317390844846,-0.0016901392949826293
0.232,-0.0020420299821311823,-0.003603595358377741,-0.0017007847243228201
0.2321,-0.0020509906747024262,-0.0035968696797229497,-0.0017115670862108928
0.23220000000000002,-0.0020600516037977083,-0.0035901556962048336,-0.001722486769547334
0.2323,-0.0020692132829439494,-0.003583454398916138,-0.0017335441406826579
0.23240000000000002,-0.002078476198401442,-0.003576766776887804,-0.001744739543298306
0.2325,-0.0020878408090935345,-0.0035700938170193106,-0.0017560732982912933
0.2326,-0.0020973075465455446,-0.0035634365040091973,-0.0017675457036626292
0.23270000000000002,-0.002106876814832879,-0.003556795820285763,-0.001779157034409536
0.2328,-0.0021165489905383295,-0.003550172745937951,-0.001790907542421488
0.23290000000000002,-0.0021263244227185257,-0.0035435682586464254,-0.001802797456380094
0.233,-0.0021362034328795015,-0.0035369833336148415,-0.001814826981662848
0.2331,-0.002146186314961347,-0.003530418943501315,-0.001826996300250766
0.23320000000000002,-0.002156273335331906,-0.0035238760583500943,-0.0018393055706399314
0.2333,-0.0021664647327894735,-0.0035173556455234457,-0.00185175492775697
0.23340000000000002,-0.002176760718574445,-0.003510858669633747,-0.0018643444828784737
0.2335,-0.002187161476389875,-0.003504386092475802,-0.0018770743235543904
0.2336,-0.0021976671624308864,-0.003497938872959379,-0.0018899445135353995
0.23370000000000002,-0.002208277905422873,-0.003491517967041972,-0.0019029550927042907
0.2338,-0.00221899380666844,-0.003485124327661798,-0.001916106077011362
0.23390000000000002,-0.0022298149401030177,-0.00347875890467103,-0.001929397458413854
0.234,-0.0022407413523590795,-0.0034724226447692703,-0.001942829204819433
0.2341,-0.0022517730628389006,-0.003466116491437269,-0.0019564012600337423
0.23420000000000002,-0.0022629100637957798,-0.003459841384870894,-0.001970113543712031
0.2343,-0.0022741523204236505,-0.003453598261915354,-0.0019839659513148766
0.23440000000000003,-0.0022854997709550037,-0.0034473880559996836,-0.001997958354068013
0.23450000000000001,-0.0022969523267670424,-0.0034412116970714873,-0.002012090598926274
0.2346,-0.0023085098724959785,-0.003435070111531956,-0.002026362508541665
0.23470000000000002,-0.0023201722661593924,-0.0034289642221711544,-0.002040773881235575
0.2348,-0.0023319393392865566,-0.0034228949481035827,-0.0020553244909751332
0.2349,-0.0023438108970566395,-0.003416863204704025,-0.002070014087353725
0.23500000000000001,-0.0023557867184446878,-0.003410869903543678,-0.0020848423955756724
0.2351,-0.002367866556375294,-0.003404915952326573,-0.0020998091164450843
0.23520000000000002,-0.0023800501378838453,-0.003399002254826291,-0.0021149139263588884
0.2353,-0.0023923371642852504,-0.0033931297108229764,-0.0021301564773040472
0.2354,-0.002404727311350047,-0.0033872992160406544,-0.0021455363968589615
0.23550000000000001,-0.00241722022948777,-0.0033815116620848533,-0.0021610532881990727
0.2356,-0.0024298155439374794,-0.0033757679363805413,-0.0021767067301066588
0.23570000000000002,-0.002442512854965334,-0.003370068922110377,-0.0021924962769848326
0.2358,-0.002455311738069094,-0.0033644154981532807,-0.0022084214588757455
0.2359,-0.002468211744189437,-0.003358808539023327,-0.002224481781482992
0.23600000000000002,-0.0024812123999279714,-0.0033532489148089687,-0.0022406767261982223
0.2361,-0.0024943132077718247,-0.0033477374911125932,-0.002257005750131959
0.23620000000000002,-0.002507513646324682,-0.0033422751289904117,-0.002273468286148618
0.2363,-0.002520813170544156,-0.003336862684892691,-0.0022900637429057328
0.2364,-0.002534211211985357,-0.003331501010604332,-0.0023067915048973794
0.23650000000000002,-0.0025477071790505393,-0.00332619095318579,-0.0023236509325017976
0.2366,-0.002561300457244691,-0.003320933354914356,-0.0023406413620332077
0.23670000000000002,-0.0025749904094369397,-0.003315729053225787,-0.0023577621057978156
